 1.96349541E-01   3.46344210E+00
 3.92699082E-01   3.11127349E+00
 5.89048623E-01   2.63632352E+00
 7.85398163E-01   2.31908545E+00
 9.81747704E-01   2.27514386E+00
 1.17809725E+00   2.52990874E+00
 1.37444679E+00   3.09480154E+00
 1.57079633E+00   3.95342536E+00
 1.76714587E+00   4.97065018E+00
 1.96349541E+00   5.77568883E+00
 2.15984495E+00   5.84693178E+00
 2.35619449E+00   5.04091364E+00
 2.55254403E+00   3.88364052E+00
 2.74889357E+00   2.96611878E+00
 2.94524311E+00   2.47007984E+00
 3.14159265E+00   2.33261777E+00
 3.33794219E+00   2.45389260E+00
 3.53429174E+00   2.73920025E+00
 3.73064128E+00   3.07063756E+00
 3.92699082E+00   3.29582540E+00
 4.12334036E+00   3.26408764E+00
 4.31968990E+00   2.92080761E+00
 4.51603944E+00   2.38800658E+00
 4.71238898E+00   1.88452816E+00
 4.90873852E+00   1.55269365E+00
 5.10508806E+00   1.41921312E+00
 5.30143760E+00   1.46466694E+00
 5.49778714E+00   1.67153821E+00
 5.69413668E+00   2.02741503E+00
 5.89048623E+00   2.50641792E+00
 6.08683577E+00   3.03185310E+00
 6.28318531E+00   3.42694091E+00
