 1.96349541E-01   1.42639394E+00
 3.92699082E-01   1.57014450E+00
 5.89048623E-01   1.86824893E+00
 7.85398163E-01   2.30316860E+00
 9.81747704E-01   2.82482372E+00
 1.17809725E+00   3.30019350E+00
 1.37444679E+00   3.50157639E+00
 1.57079633E+00   3.28601186E+00
 1.76714587E+00   2.81965640E+00
 1.96349541E+00   2.41629055E+00
 2.15984495E+00   2.25761790E+00
 2.35619449E+00   2.39132426E+00
 2.55254403E+00   2.83133995E+00
 2.74889357E+00   3.57919096E+00
 2.94524311E+00   4.56229933E+00
 3.14159265E+00   5.51343701E+00
 3.33794219E+00   5.93194377E+00
 3.53429174E+00   5.44581313E+00
 3.73064128E+00   4.34291216E+00
 3.92699082E+00   3.28392289E+00
 4.12334036E+00   2.61980172E+00
 4.31968990E+00   2.35120400E+00
 4.51603944E+00   2.38024397E+00
 4.71238898E+00   2.61208904E+00
 4.90873852E+00   2.94167428E+00
 5.10508806E+00   3.22902009E+00
 5.30143760E+00   3.31465848E+00
 5.49778714E+00   3.09168527E+00
 5.69413668E+00   2.60979895E+00
 5.89048623E+00   2.07021079E+00
 6.08683577E+00   1.66127656E+00
 6.28318531E+00   1.44979719E+00
