 9.81747704E-02   1.10298169E+00
 1.96349541E-01   1.21542076E+00
 2.94524311E-01   1.33680799E+00
 3.92699082E-01   1.46621380E+00
 4.90873852E-01   1.60223053E+00
 5.89048623E-01   1.74293458E+00
 6.87223393E-01   1.88587760E+00
 7.85398163E-01   2.02811498E+00
 8.83572934E-01   2.16627793E+00
 9.81747704E-01   2.29669151E+00
 1.07992247E+00   2.41553613E+00
 1.17809725E+00   2.51904417E+00
 1.27627202E+00   2.60371777E+00
 1.37444679E+00   2.66654941E+00
 1.47262156E+00   2.70522402E+00
 1.57079633E+00   2.71828183E+00
 1.66897110E+00   2.70522402E+00
 1.76714587E+00   2.66654941E+00
 1.86532064E+00   2.60371777E+00
 1.96349541E+00   2.51904417E+00
 2.06167018E+00   2.41553613E+00
 2.15984495E+00   2.29669151E+00
 2.25801972E+00   2.16627793E+00
 2.35619449E+00   2.02811498E+00
 2.45436926E+00   1.88587760E+00
 2.55254403E+00   1.74293458E+00
 2.65071880E+00   1.60223053E+00
 2.74889357E+00   1.46621380E+00
 2.84706834E+00   1.33680799E+00
 2.94524311E+00   1.21542076E+00
 3.04341788E+00   1.10298169E+00
 3.14159265E+00   1.00000000E+00
 3.23976742E+00   9.06633364E-01
 3.33794219E+00   8.22760341E-01
 3.43611696E+00   7.48050584E-01
 3.53429174E+00   6.82028773E-01
 3.63246651E+00   6.24129914E-01
 3.73064128E+00   5.73745000E-01
 3.82881605E+00   5.30257106E-01
 3.92699082E+00   4.93068691E-01
 4.02516559E+00   4.61621285E-01
 4.12334036E+00   4.35408934E-01
 4.22151513E+00   4.13986769E-01
 4.31968990E+00   3.96975969E-01
 4.41786467E+00   3.84066204E-01
 4.51603944E+00   3.75016490E-01
 4.61421421E+00   3.69655153E-01
 4.71238898E+00   3.67879441E-01
 4.81056375E+00   3.69655153E-01
 4.90873852E+00   3.75016490E-01
 5.00691329E+00   3.84066204E-01
 5.10508806E+00   3.96975969E-01
 5.20326283E+00   4.13986769E-01
 5.30143760E+00   4.35408934E-01
 5.39961237E+00   4.61621285E-01
 5.49778714E+00   4.93068691E-01
 5.59596191E+00   5.30257106E-01
 5.69413668E+00   5.73745000E-01
 5.79231146E+00   6.24129914E-01
 5.89048623E+00   6.82028773E-01
 5.98866100E+00   7.48050584E-01
 6.08683577E+00   8.22760341E-01
 6.18501054E+00   9.06633364E-01
 6.28318531E+00   1.00000000E+00
